id_cliente,nombre_cliente,email,ciudad,fecha_alta
315,Martina Luana Sosa,martinasosa@yahoo.com,Belgrano,2023-04-24
316,Valentina  Valentino Aguirre,vaguirre@hotmail.com,Villa Urquiza,2023-06-01
317,Sr(a). Mateo Rodriguez,sr(a).rodriguez@yahoo.com,Colegiales,2023-11-13
318,Felipe Martinez,felipe.martinez96@hotmail.com,Núñez,2023-07-07
319,Sr(a). Gonzalo Olivera,sr(a).olivera@outlook.com,Colegiales,2024-05-23
320,Luca Nina Gimenez Rodriguez,luca_rodriguez@yahoo.com,Núñez,2023-11-05
321,Francisco Lautaro Ruiz,franciscoruiz@hotmail.com,Villa Crespo,2023-10-22
322,Valentino Valdez,valentino_valdez@gmail.com,Núñez,2024-04-22
323,Ema Gutierrez,ema.gutierrez@hotmail.com,Villa Crespo,2023-10-15
324,Benicio Nahuel Perez,benicioperez@yahoo.com,Recoleta,2024-02-13
325,Jazmin Martinez Sanchez,jazmin.sanchez29@outlook.com,Palermo,2023-06-18
326,Juan Pablo Gonzalez Ferreyra,jferreyra@outlook.com,Caballito,2023-11-18
327,Francesca Juan Cruz Aguirre Flores,francesca_flores@hotmail.com,Palermo,2023-08-28
328,Bianca Delfina Garcia Castro,bianca_castro@hotmail.com,Belgrano,2023-06-26
329,Emma Morena Jazmin Juarez Benitez,emmabenitez@yahoo.com,Villa Urquiza,2024-02-06
330,Francesca Joaquin Carrizo Gomez,francesca.gomez@outlook.com,Caballito,2024-05-18
331,Sr(a). Joaquin Pereyra,spereyra@yahoo.com,Recoleta,2024-05-11
332,Máximo Isabella Gimenez Gonzalez,maximo_gonzalez@gmail.com,Palermo,2023-10-28
333,Benicio Valentina Herrera,bherrera@yahoo.com,Recoleta,2023-02-18
334,Benjamin Renzo Castro Romero,bromero@gmail.com,Núñez,2023-12-02
335,Victoria Mendez,victoriamendez@outlook.com,Flores,2023-09-30
336,Sr(a). Alejo Ramirez,sr(a).ramirez@yahoo.com,Belgrano,2024-10-05
337,Octavio Bravo,obravo@outlook.com,Recoleta,2024-09-21
338,Dr(a). Maria Luz Rodriguez,drodriguez@gmail.com,Flores,2024-06-28
339,Agustin Lara Ferreyra Diaz,agustin.diaz6@outlook.com,Villa Crespo,2024-05-22
340,Candela Acosta,candela.acosta@outlook.com,Caballito,2024-06-10
341,Sr(a). Samuel Gonzalez,sr(a)..gonzalez@outlook.com,Belgrano,2023-05-29
342,Antonella Ciro Benjamin Acosta,antonella_acosta@hotmail.com,Villa Urquiza,2024-07-18
343,Tiziano Valentin Lisandro Ruiz Roldan,tizianoroldan@hotmail.com,Recoleta,2024-07-12
344,Gonzalo Castro,gonzalo.castro@outlook.com,Caballito,2023-02-05
345,Bautista Correa,bautista.correa@outlook.com,Villa Crespo,2023-12-11
346,Maria Guadalupe Franco Gomez Muñoz,maria.munoz70@outlook.com,Palermo,2024-05-16
347,Santiago Rios Flores,santiago_flores@outlook.com,Palermo,2024-08-02
348,Guillermina Garcia,guillermina_garcia@gmail.com,Almagro,2023-01-13
349,Camila Emilia Fernandez Rios,camila.rios52@yahoo.com,Almagro,2024-02-21
350,Nahiara Jazmin Agustina Coronel Suarez,nahiara.suarez64@outlook.com,Núñez,2023-05-16
351,Delfina Romero Blanco,delfina.blanco11@gmail.com,Flores,2024-01-23
352,Simon Farias,sfarias@outlook.com,Almagro,2023-01-18
353,Dr(a). Tiziano Valentin Quiroga,dr(a)._quiroga@outlook.com,Villa Urquiza,2024-09-09
354,Valentin Lopez Valdez,valentinvaldez@yahoo.com,Almagro,2023-05-16
355,Mateo Perez Diaz,mateo_diaz@yahoo.com,Villa Crespo,2024-08-03
356,Valentino Malena Rios,valentino.rios@yahoo.com,Almagro,2023-06-15
357,Dr(a). Emma Mendez,dr(a).mendez@gmail.com,Belgrano,2024-05-03
358,Lucas Dominguez Gomez,lucas.gomez87@gmail.com,Belgrano,2023-08-07
359,Santino Benjamin Silva Fernandez,santino_fernandez@outlook.com,Flores,2024-08-13
360,Thiago Benjamin Rojas,trojas@hotmail.com,Villa Urquiza,2024-08-27
361,Sofia Benjamin Caceres,sofia.caceres48@gmail.com,Colegiales,2023-05-14
362,Dr(a). Kiara Suarez,dr(a)..suarez47@outlook.com,Villa Crespo,2023-09-28
363,Francisco Fernandez,francisco.fernandez@hotmail.com,Villa Urquiza,2023-09-27
364,Ciro Benjamin Olivia Rojas,ciro.rojas@outlook.com,Villa Crespo,2024-03-20
365,Tiziano Flores Peralta,tperalta@outlook.com,Villa Urquiza,2023-12-04
366,Francesco Tomàs Rodriguez,francesco.rodriguez@yahoo.com,Belgrano,2024-07-30
367,Elena Pereyra,elena.pereyra@outlook.com,Almagro,2024-08-07
368,Carmela Benjamin Gonzalez Bustos,cbustos@outlook.com,Villa Crespo,2024-10-24
369,León Milo Vega,leonvega@outlook.com,Núñez,2023-04-14
370,Julia Maia Castro,juliacastro@hotmail.com,Villa Urquiza,2023-06-27
371,Santino Camila Ruiz Peralta,speralta@outlook.com,Villa Urquiza,2024-06-02
372,Genaro Torres Ledesma,genaroledesma@gmail.com,Recoleta,2023-05-01
373,Dr(a). Mia Jazmin Suarez,dr(a)..suarez92@yahoo.com,Flores,2024-01-27
374,Renata Figueroa Acosta,renataacosta@outlook.com,Recoleta,2023-06-01
375,Benicio Lopez,blopez@outlook.com,Belgrano,2024-07-14
376,Benjamin Rodriguez,brodriguez@hotmail.com,Belgrano,2023-06-29
377,Sr(a). Lucía  Morales,sr(a)..morales@hotmail.com,Villa Crespo,2023-07-13
378,Victoria Octavio Rodriguez,victoriarodriguez@outlook.com,Núñez,2024-01-26
379,Bautista Maria Victoria Velazquez,bautista_velazquez@hotmail.com,Núñez,2023-03-06
380,Francisco Flores,francisco_flores@gmail.com,Núñez,2024-09-04
381,Santino Benjamin Salvador Mendoza Aguirre,saguirre@hotmail.com,Belgrano,2024-08-03
382,Renata Bautista Benjamin Lopez Perez,rperez@outlook.com,Colegiales,2023-10-27
383,Thiago Ezequiel Felipe Blanco Cardozo,thiago.cardozo@gmail.com,Colegiales,2023-10-19
384,Benjamin Benitez,bbenitez@yahoo.com,Colegiales,2024-04-21
385,Thiago Nicolas Sebastian Diaz,tdiaz@outlook.com,Villa Crespo,2023-07-18
386,Ciro Manuel Dominguez,ciro.dominguez88@outlook.com,Villa Urquiza,2023-07-09
387,Dr(a). Catalina Castro,dr(a).castro@yahoo.com,Flores,2023-08-23
388,Malena Thiago Benjamin Gimenez Arias,malena_arias@hotmail.com,Almagro,2024-02-01
389,Camila Silva Ledesma,camila_ledesma@yahoo.com,Belgrano,2024-09-07
390,Mateo Luisana Nuñez Diaz,mdiaz@gmail.com,Almagro,2023-04-05
391,Santino Gabriel Simon Rios Pereyra,santino_pereyra@yahoo.com,Caballito,2023-08-05
392,Alma Valentina Martinez Perez,alma_perez@yahoo.com,Colegiales,2023-01-29
393,Agostina Gonzalez Torres,agostina_torres@outlook.com,Caballito,2024-03-31
394,Dr(a). Benjamin Luna,dluna@yahoo.com,Villa Urquiza,2024-03-14
395,Sr(a). Gonzalo Diaz,sr(a)..diaz@gmail.com,Flores,2023-02-11
396,Mateo Joaquin Zoe Jazmin Gimenez Flores,mateoflores@outlook.com,Palermo,2023-06-19
397,Juan Gabriel Juan Lopez Pereyra,jpereyra@yahoo.com,Villa Crespo,2023-09-15
398,Lautaro Kiara Martinez,lautaro.martinez14@hotmail.com,Villa Crespo,2024-01-02
399,Dr(a). Maria Guadalupe Romero,dr(a)..romero98@outlook.com,Palermo,2023-01-23
400,Santino Ezequiel Gomez Ferreyra,sferreyra@hotmail.com,Almagro,2023-06-18
401,Sr(a). Felipe Gimenez,sr(a)..gimenez10@yahoo.com,Núñez,2023-05-19
402,Francesca Clara Alvarez Molina,fmolina@gmail.com,Belgrano,2024-01-20
403,Morena Rodriguez,morena_rodriguez@outlook.com,Núñez,2024-04-30
404,Ian Benjamin Gutierrez Acuña,ianacuna@hotmail.com,Colegiales,2023-03-18
405,Juan Pablo Sanchez,juan.sanchez@gmail.com,Palermo,2023-10-18
406,Maia Gomez,maia.gomez43@yahoo.com,Belgrano,2024-09-16
407,Thiago Ezequiel Ana Paula Sanchez Cordoba,thiagocordoba@outlook.com,Colegiales,2023-05-13
408,Julieta Rodriguez,jrodriguez@outlook.com,Colegiales,2023-11-04
409,Charo Malena Ramirez Rodriguez,crodriguez@yahoo.com,Colegiales,2023-11-26
410,Maria Guadalupe Micaela Martinez,maria_martinez@outlook.com,Recoleta,2024-04-29
411,Zoe Valentina Ayala,zoe_ayala@gmail.com,Colegiales,2023-03-08
412,Nicolas Bautista Duarte Aguirre,naguirre@hotmail.com,Palermo,2023-10-08
413,Sr(a). Juan Manuel Perez,sperez@yahoo.com,Belgrano,2024-09-18
414,Samuel Lopez,samuel.lopez@gmail.com,Caballito,2023-07-16
415,Emma Tiziano Ledesma,emma.ledesma41@hotmail.com,Flores,2024-02-10
416,Valentino Santino Acosta Ruiz,vruiz@yahoo.com,Palermo,2024-03-29
417,Martín Alfonsina Mansilla Barrios,martinbarrios@outlook.com,Villa Urquiza,2023-08-21
418,Bautista Paulina Blanco,bautistablanco@yahoo.com,Núñez,2023-07-29
419,Francisco Juan Martin Gonzalez,francisco_gonzalez@yahoo.com,Caballito,2024-04-15
420,Juan Ignacio Paez Suarez,jsuarez@outlook.com,Caballito,2024-03-29
421,Sr(a). Bautista Ruiz,sr(a)._ruiz@hotmail.com,Villa Urquiza,2023-06-26
422,Sofia Benitez,sbenitez@outlook.com,Villa Crespo,2023-05-24
423,Bianca Benjamin Avila Rodriguez,brodriguez@yahoo.com,Flores,2024-02-04
424,Tiziana Romero,tizianaromero@outlook.com,Palermo,2023-05-26
425,Juan Ignacio Facundo Rojas,juan.rojas@outlook.com,Villa Urquiza,2024-05-23
426,Luz Milagros Sofia Suarez,luz.suarez96@hotmail.com,Caballito,2024-08-27
427,Joaquin Zoe Vargas,jvargas@outlook.com,Belgrano,2023-11-13
428,Simon Ignacio Vargas,svargas@hotmail.com,Caballito,2023-10-22
429,Maria Paz Hernandez,mariahernandez@hotmail.com,Palermo,2023-12-14
430,Dr(a). Joaquin Lopez,dr(a)..lopez43@gmail.com,Belgrano,2023-04-17
431,Charo Martina Barrios Martinez,charomartinez@yahoo.com,Villa Urquiza,2023-04-29
432,Olivia Valentina  Gimenez,olivia_gimenez@outlook.com,Villa Crespo,2024-05-03
433,Ana Paula Ignacio Rodriguez Rojas,ana.rojas@hotmail.com,Núñez,2024-07-07
434,Martina Ruiz Ruiz,martinaruiz@yahoo.com,Belgrano,2024-06-12
435,Benjamin Godoy Caceres,benjamin.caceres5@yahoo.com,Belgrano,2024-09-17
436,Sr(a). Oriana Castro,sr(a)..castro@gmail.com,Villa Crespo,2023-10-31
437,Benjamin Vazquez,benjamin_vazquez@outlook.com,Villa Urquiza,2024-03-06
438,Geronimo Benicio Castro Benitez,gbenitez@yahoo.com,Belgrano,2024-02-12
439,Dr(a). Alma Gimenez,dr(a)._gimenez@hotmail.com,Recoleta,2023-11-07
440,Uma Sofia Alvarez,uma.alvarez94@outlook.com,Belgrano,2023-02-03
441,Delfina Silva Alvarez,delfina_alvarez@hotmail.com,Belgrano,2024-01-15
442,Martina Franco Perez,martina.perez82@yahoo.com,Núñez,2023-01-07
443,Guadalupe Coronel Luna,guadalupe.luna@hotmail.com,Belgrano,2023-07-17
444,Camila Thiago Emanuel Maldonado Campos,camila.campos@outlook.com,Flores,2023-11-27
445,Mia Valentina Perez,mia_perez@outlook.com,Villa Crespo,2023-10-28
446,Dr(a). Juan Pablo Medina,dr(a)..medina@outlook.com,Almagro,2024-02-18
447,Candela Muñoz,candela.munoz@yahoo.com,Villa Crespo,2023-01-28
448,Juan Gonzalez Romero,jromero@outlook.com,Recoleta,2024-03-17
449,Sr(a). Thiago Rodriguez,sr(a)._rodriguez@hotmail.com,Caballito,2024-06-06
450,Mia Guzman,miaguzman@yahoo.com,Colegiales,2023-07-12
451,Isabella Vazquez,ivazquez@yahoo.com,Núñez,2024-06-14
452,Bautista Benjamin Benitez Perez,bautistaperez@gmail.com,Núñez,2023-11-02
453,Guillermina Dominguez,guillermina_dominguez@gmail.com,Colegiales,2023-11-14
454,Dr(a). Alfonsina Cabrera,dcabrera@hotmail.com,Colegiales,2023-05-30
455,Josefina Maximo Gonzalez Romero,josefina_romero@yahoo.com,Recoleta,2024-05-14
456,Elena Romero,eromero@yahoo.com,Recoleta,2024-04-11
457,Delfina Flores,delfina.flores@yahoo.com,Belgrano,2023-06-02
458,Joaquin Juan David Castillo Martinez,jmartinez@gmail.com,Núñez,2023-04-29
459,Alma Emma Escobar,alma.escobar@yahoo.com,Villa Crespo,2024-09-28
460,Valentina Aguirre Sanchez,valentinasanchez@gmail.com,Palermo,2023-02-20
461,Gino Lopez,gino.lopez@gmail.com,Recoleta,2024-08-16
462,Lautaro Benjamin Miranda,lautaro.miranda@outlook.com,Flores,2023-03-31
463,Ezequiel Sosa,ezequiel.sosa18@outlook.com,Flores,2023-03-29
464,Sr(a). Delfina Pereyra,sr(a)..pereyra49@gmail.com,Núñez,2023-01-01
465,Malena Barrios,malena.barrios@hotmail.com,Núñez,2023-07-19
466,Lorenzo Mora Luna Herrera,lorenzoherrera@gmail.com,Palermo,2024-08-05
467,Gino Alvarez,galvarez@yahoo.com,Núñez,2023-01-31
468,Ana Paula Tiziano Barrios,anabarrios@yahoo.com,Almagro,2023-01-13
469,Mora Alma Jazmin Gonzalez,mora.gonzalez@gmail.com,Flores,2024-05-07
470,Santiago Fernandez,santiagofernandez@hotmail.com,Recoleta,2023-08-28
471,Ramiro Josefina Garcia,ramiro.garcia5@gmail.com,Caballito,2024-03-26
472,Tiziana Juan Ignacio Torres,tiziana.torres52@hotmail.com,Núñez,2023-12-06
473,Ramiro Guzman Rios,ramirorios@outlook.com,Caballito,2024-10-04
474,Lourdes Martinez,lmartinez@outlook.com,Colegiales,2023-03-16
475,Sr(a). Julieta Chavez,sr(a)._chavez@hotmail.com,Villa Crespo,2024-06-02
476,Sr(a). Abigail Garcia,sgarcia@hotmail.com,Flores,2023-06-08
477,Felipe Santiago Coronel Ruiz,fruiz@hotmail.com,Flores,2023-09-04
478,Sebastian Correa,sebastian_correa@yahoo.com,Núñez,2023-03-06
479,Sr(a). Lautaro Ezequiel Coronel,sr(a)..coronel54@hotmail.com,Villa Crespo,2023-12-28
480,Nicolas Sosa Paz,npaz@yahoo.com,Caballito,2024-03-22
481,Tomàs Thiago Nahuel Lopez,tomàslopez@yahoo.com,Palermo,2023-11-10
482,Benjamin Geronimo Castro,bcastro@hotmail.com,Flores,2023-02-09
483,Benicio Santino Benjamin Rodriguez,benicio_rodriguez@gmail.com,Villa Urquiza,2024-01-28
484,Genaro Nuñez Benitez,gbenitez@hotmail.com,Palermo,2023-05-18
485,Dr(a). Lorenzo Lopez,dlopez@gmail.com,Recoleta,2023-07-05
486,Tobias Rodriguez Gimenez,tgimenez@hotmail.com,Villa Urquiza,2023-07-05
487,Ignacio Alma Valentina Muñoz,ignacio_munoz@gmail.com,Caballito,2024-07-26
488,Sr(a). Salvador Diaz,sr(a)..diaz@yahoo.com,Caballito,2024-07-08
489,Martina Moyano,martinamoyano@yahoo.com,Caballito,2023-01-19
490,Martina Silva Campos,martina.campos37@yahoo.com,Núñez,2024-05-14
491,Lautaro Ezequiel Diaz Correa,lautaro_correa@outlook.com,Núñez,2024-04-24
492,Dr(a). Benjamin Pereyra,dr(a)..pereyra@yahoo.com,Almagro,2024-05-24
493,Martina Bautista Rodriguez Carrizo,martina_carrizo@yahoo.com,Palermo,2023-10-10
494,Rosario Torres Nuñez,rosarionunez@gmail.com,Villa Crespo,2023-07-18
495,Thiago Valentin Diaz Duarte,tduarte@yahoo.com,Villa Crespo,2023-01-03
496,Joaquín Navarro Flores,joaquinflores@yahoo.com,Colegiales,2024-03-25
497,Dr(a). Antonio Dominguez,ddominguez@outlook.com,Villa Crespo,2024-09-25
498,Olivia Felipe Vargas Suarez,olivia.suarez63@yahoo.com,Belgrano,2024-05-09
499,Juan Cruz Ponce Ramos,juanramos@hotmail.com,Núñez,2023-04-04
500,Juan Cruz Martinez,juan.martinez@gmail.com,Recoleta,2024-10-21
501,Sofia Thiago Perez,sofia.perez@gmail.com,Flores,2023-03-29
502,Bautista Muñoz,bautistamunoz@gmail.com,Belgrano,2023-06-02
503,Thiago Joaquin Benicio Miranda,thiago.miranda65@outlook.com,Palermo,2024-07-21
504,Felipe Fernandez Gonzalez,fgonzalez@yahoo.com,Villa Urquiza,2023-12-05
505,Emilia Maria Belen Silva,esilva@yahoo.com,Palermo,2023-05-30
506,Dr(a). Justina Castro,dr(a)._castro@outlook.com,Palermo,2023-08-28
507,Juana Ledesma Mendoza,juana.mendoza90@hotmail.com,Recoleta,2024-03-19
508,Delfina Blanco,delfinablanco@hotmail.com,Caballito,2024-04-28
509,Pedro Benitez Ruiz,pedro_ruiz@outlook.com,Flores,2023-06-29
510,Benjamin Mateo Benjamin Silva Perez,benjamin.perez52@hotmail.com,Caballito,2023-01-07
511,Thiago Benjamin Malena Paz,thiago.paz@gmail.com,Flores,2023-06-10
512,Sr(a). Francisco Nuñez,sr(a)..nunez71@gmail.com,Palermo,2024-03-10
513,Dr(a). Julia Correa,dr(a)..correa11@yahoo.com,Almagro,2023-10-31
514,Isabella Josefina Romero,iromero@gmail.com,Caballito,2023-06-12
515,Valentina Rios,vrios@yahoo.com,Villa Crespo,2023-02-17
516,Salvador Ramiro Leiva,salvador_leiva@gmail.com,Belgrano,2024-05-11
517,Felipe Bautista Vera Moyano,felipe.moyano@hotmail.com,Colegiales,2023-07-26
518,Dylan Carrizo Soria,dylan.soria92@gmail.com,Villa Crespo,2023-12-03
519,Bautista Lopez,blopez@yahoo.com,Núñez,2023-12-10
520,Ambar Mateo Valentin Romero Avila,ambaravila@gmail.com,Núñez,2024-09-09
521,Franco Diaz Ponce,franco.ponce@gmail.com,Flores,2023-12-08
522,Sofia Romero,sofia_romero@yahoo.com,Almagro,2023-08-28
523,Ramiro Garcia Rodriguez,ramiro.rodriguez35@yahoo.com,Caballito,2023-07-23
524,Juan Agostina Rios,juan.rios49@hotmail.com,Colegiales,2024-01-16
525,Dr(a). Antonio Acosta,dacosta@outlook.com,Caballito,2024-10-16
526,Catalina Benitez,catalina_benitez@hotmail.com,Flores,2024-08-30
527,Sr(a). Luana Aguirre,sr(a).aguirre@yahoo.com,Almagro,2023-10-14
528,Dr(a). Bastian Gomez,dr(a)..gomez@outlook.com,Villa Urquiza,2023-06-21
529,Sr(a). Alma Pereyra,sr(a)..pereyra@hotmail.com,Recoleta,2023-12-22
530,Fausto Ramos Gomez,fgomez@yahoo.com,Recoleta,2023-07-29
531,Giuliana Godoy Gonzalez,ggonzalez@gmail.com,Colegiales,2023-08-11
532,Antonio Rodriguez Ramirez,antonio.ramirez42@gmail.com,Villa Crespo,2023-11-17
533,Benjamin Cabrera,bcabrera@hotmail.com,Colegiales,2023-05-27
534,Dr(a). Lautaro Rivero,dr(a)..rivero88@hotmail.com,Belgrano,2023-05-03
535,Constantino Pereyra Juarez,constantino.juarez35@hotmail.com,Recoleta,2023-09-05
536,Sr(a). Abril Moreno,sr(a)..moreno36@outlook.com,Villa Urquiza,2024-05-18
537,Antonella Guadalupe Medina Romero,antonella_romero@hotmail.com,Villa Urquiza,2023-04-11
538,Sr(a). Bautista Gonzalez,sr(a)..gonzalez26@gmail.com,Belgrano,2023-04-23
539,Emilia Mendoza,emilia_mendoza@yahoo.com,Almagro,2023-07-02
540,Sr(a). Nicolas Nuñez,snunez@hotmail.com,Villa Crespo,2023-01-19
541,Julieta Rodriguez,julietarodriguez@yahoo.com,Almagro,2023-07-27
542,Sr(a). Olivia Silva,sr(a)._silva@outlook.com,Villa Urquiza,2024-09-02
543,Dr(a). Bruno Rodriguez,dr(a)._rodriguez@yahoo.com,Villa Crespo,2024-04-29
544,Paula Bravo,paula_bravo@gmail.com,Colegiales,2023-01-11
545,Luciano Julieta Diaz Ruiz,lucianoruiz@gmail.com,Villa Urquiza,2024-09-14
546,Facundo Gonzalez Leiva,facundo.leiva27@outlook.com,Recoleta,2024-02-04
547,Camila Torres,camila.torres53@hotmail.com,Villa Crespo,2023-12-27
548,Lucas Benicio Martinez Sosa,lucassosa@yahoo.com,Flores,2023-04-08
549,Mia Herrera,mia.herrera77@yahoo.com,Núñez,2023-06-07
550,Elena Ignacio Diaz,elena.diaz89@gmail.com,Almagro,2024-03-09
551,Guadalupe Martinez,gmartinez@gmail.com,Recoleta,2024-09-05
552,Catalina Martinez Gonzalez,catalina_gonzalez@hotmail.com,Colegiales,2023-02-22
553,Lautaro Benjamin Caceres,lautaro.caceres83@outlook.com,Flores,2023-12-11
554,Santino Victoria Martinez,santino_martinez@hotmail.com,Núñez,2024-02-26
555,Delfina Benitez,dbenitez@hotmail.com,Villa Urquiza,2023-12-01
556,Dr(a). Lautaro Mansilla,dmansilla@hotmail.com,Almagro,2024-08-06
557,Benjamin Ruiz Pereyra,benjamin.pereyra@outlook.com,Flores,2024-08-23
558,Sr(a). Ludmila Villalba,sr(a)..villalba@hotmail.com,Almagro,2023-11-21
559,Francesca Valentino Acosta,francescaacosta@yahoo.com,Almagro,2023-08-06
560,Thiago Benjamin Pereyra Cordoba,thiago.cordoba57@outlook.com,Recoleta,2023-03-23
561,Antonia Agustin Flores,antonia.flores@gmail.com,Almagro,2024-09-21
562,Bautista Benjamin Mia Morena Campos,bautistacampos@hotmail.com,Núñez,2023-06-15
563,León Peralta,leon_peralta@yahoo.com,Villa Urquiza,2023-12-01
564,Francesca Romero Bustos,francescabustos@hotmail.com,Flores,2023-03-19
565,Juan Pablo Candelaria Herrera,jherrera@hotmail.com,Villa Urquiza,2023-09-10
566,Lautaro Lopez Ponce,lautaro.ponce@hotmail.com,Caballito,2023-01-15
567,Emma Martinez,emma.martinez@gmail.com,Núñez,2023-07-26
568,Sr(a). Valentino Ramos,sr(a).ramos@yahoo.com,Recoleta,2023-07-17
569,Agustina Cardozo Farias,afarias@outlook.com,Colegiales,2023-06-07
570,Sr(a). Valentino Lopez,slopez@gmail.com,Almagro,2023-04-14
571,Sol Diaz,sdiaz@hotmail.com,Villa Crespo,2024-03-14
572,Emilia Garcia Acosta,emilia.acosta@hotmail.com,Almagro,2023-10-29
573,Felipe Avila,felipe.avila@hotmail.com,Almagro,2024-05-10
574,Juan Bautista Matilda Castillo Flores,juan.flores66@yahoo.com,Colegiales,2023-04-02
575,Sr(a). Alma Mia Figueroa,sr(a)..figueroa50@hotmail.com,Villa Urquiza,2024-08-06
576,Nina Lopez,ninalopez@hotmail.com,Villa Urquiza,2023-03-04
577,Morena Vargas,morena_vargas@yahoo.com,Colegiales,2023-01-22
578,Maximo Santiago Diaz Escobar,maximo.escobar@yahoo.com,Belgrano,2023-10-08
579,Dr(a). Milagros Gonzalez,dgonzalez@yahoo.com,Flores,2024-03-19
580,Delfina Ferreyra,delfina.ferreyra54@yahoo.com,Belgrano,2023-11-16
581,Salvador Julieta Romero,salvadorromero@outlook.com,Palermo,2023-11-11
582,Sr(a). Victoria Castillo,sr(a)._castillo@hotmail.com,Villa Urquiza,2023-01-21
583,Sr(a). Bianca Vera,sr(a)..vera99@gmail.com,Colegiales,2023-03-16
584,Camila Maximo Garcia Lopez,camila_lopez@gmail.com,Villa Urquiza,2023-07-03
585,Juan Manuel Nuñez,juan.nunez@hotmail.com,Villa Crespo,2024-03-27
586,Alma Lopez,alma.lopez5@outlook.com,Almagro,2024-09-07
587,Lucas Benjamin Sosa,lucas.sosa12@gmail.com,Caballito,2023-02-19
588,Joaquín Thiago Valentin Mendoza,jmendoza@outlook.com,Colegiales,2024-07-02
589,Ian Benjamin Cabrera Rodriguez,irodriguez@hotmail.com,Caballito,2024-10-18
590,Isabella Juan Cruz Moreno Lopez,ilopez@outlook.com,Núñez,2023-11-10
591,Lola Matias Diaz,loladiaz@outlook.com,Villa Crespo,2023-03-28
592,Pilar Sosa,psosa@gmail.com,Belgrano,2024-02-13
593,Sol Ruiz,sol.ruiz@outlook.com,Belgrano,2024-01-16
594,Dr(a). Francisco Cabrera,dr(a).cabrera@hotmail.com,Almagro,2024-02-07
595,Benicio Nuñez,benicio.nunez98@yahoo.com,Belgrano,2023-02-02
596,Constantino Juliana Alvarez,constantino.alvarez35@yahoo.com,Villa Urquiza,2023-09-30
597,Thiago Francisco Garcia,thiago.garcia@yahoo.com,Núñez,2024-01-02
598,Lucia Pilar Aguirre Pereyra,lucia_pereyra@yahoo.com,Villa Urquiza,2023-06-03
599,Sr(a). Isabella Alvarez,sr(a)..alvarez@yahoo.com,Almagro,2024-03-08
600,Bautista Benjamin Perez Silva,bautista.silva69@hotmail.com,Flores,2024-07-10
601,Lautaro Benjamin Ponce,lautaro_ponce@outlook.com,Villa Crespo,2023-11-10
602,Sr(a). Tiziano Castillo,sr(a).castillo@yahoo.com,Almagro,2024-10-12
603,Benjamin Mateo Flores,benjamin.flores@gmail.com,Recoleta,2024-02-01
604,Juana Delfina Martinez,juana.martinez@gmail.com,Belgrano,2023-01-19
605,Dr(a). Ana Paula Moyano,dr(a)..moyano1@hotmail.com,Belgrano,2024-04-02
606,Joaquin Gimenez Sosa,joaquinsosa@outlook.com,Recoleta,2024-04-09
607,Santino Violeta Campos,santino.campos@outlook.com,Belgrano,2023-02-26
608,Ramiro Rodriguez,ramiro_rodriguez@hotmail.com,Flores,2024-05-03
609,Alexander Victoria Medina,alexander.medina@gmail.com,Caballito,2023-11-24
610,Luca Olivia Sanchez Acosta,lacosta@hotmail.com,Núñez,2024-03-25
611,Sr(a). Abigail Fernandez,sr(a)..fernandez@outlook.com,Recoleta,2024-03-22
612,Benjamin Tiziana Torres,benjamintorres@yahoo.com,Recoleta,2023-09-13
613,Martina Bautista Romero Barrios,martina.barrios@gmail.com,Almagro,2023-09-25
614,Isabella Ema Juarez Avila,isabellaavila@yahoo.com,Belgrano,2024-05-17
615,Amparo Ojeda,amparoojeda@gmail.com,Núñez,2023-09-30
616,Maite Sanchez Aguero,maiteaguero@yahoo.com,Almagro,2024-05-31
617,Bautista Benjamin Simon Escobar Benitez,bautistabenitez@yahoo.com,Colegiales,2024-04-01
618,Sr(a). Juliana Aguirre,sr(a)..aguirre@gmail.com,Belgrano,2024-04-24
619,Tobias Gomez Romero,tobias.romero76@outlook.com,Flores,2023-08-23
620,Lautaro Nicolas Kiara Vega Lopez,lautarolopez@outlook.com,Recoleta,2023-12-06
621,Mateo Milagros Gonzalez Perez,mperez@outlook.com,Palermo,2024-10-04
622,Catalina Santino Gimenez,catalina_gimenez@hotmail.com,Núñez,2024-01-02
623,Delfina Fausto Maidana Suarez,delfina.suarez25@outlook.com,Palermo,2024-05-18
624,Sr(a). Julian Coronel,sr(a)..coronel31@yahoo.com,Recoleta,2023-05-02
625,Valentina Jazmin Gabriel Avila Sosa,vsosa@gmail.com,Núñez,2024-10-07
626,Francesca Fernandez Mendez,francesca_mendez@outlook.com,Belgrano,2023-08-12
627,Maximiliano Renata Gimenez,maximiliano.gimenez73@outlook.com,Núñez,2024-02-14
628,Thiago Valentin Vera,thiago.vera98@gmail.com,Palermo,2023-09-19
629,Julian Rafael Ojeda,julian_ojeda@hotmail.com,Palermo,2024-01-21
630,Sr(a). Maximo Morales,smorales@outlook.com,Núñez,2024-05-11
631,Oriana Romero,oriana.romero55@gmail.com,Núñez,2023-03-17
632,Luisana Pereyra,luisana_pereyra@gmail.com,Villa Crespo,2023-04-16
633,Ciro Fernandez Acosta,ciroacosta@outlook.com,Flores,2023-10-11
634,Dr(a). Thiago Nicolas Vera,dr(a)..vera@outlook.com,Flores,2024-01-12
